ID	LEXIBANK_ID	SUBGROUP	CONCEPT	CONCEPT_IN_SOURCE	CHINESE_GLOSS	DOCULECT	DOCULECT_NAME	GLOTTOCODE	TOKENS	CONCEPTICON	COGID	TONE_CLASS	TONE_VALUE	RATLIFF_LANGUAGE	RATLIFF_TOKENS	RATLIFF_INDEX	RATLIFF_COGID	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS	STRICTID	LOOSEID	ALIGNMENT	STRUCTURE	CROSSIDS	AUTOCOGID	MORPHEMES	SPLITID	LUMPID	SALIENTID
988	WesternBaheng-394_fancanbeheldbysinglehand-1	Hmongic	FAN (OBJECT)	fan (can be held by single hand)	扇子	WesternBaheng	Baheng, West	pahn1237	n i ⁴² + l j o ŋ ³³	1971	165	阳入 阳平	⁴² ³³	PaHng	m i ⁸/²⁴	0	806	4 7 8 9 5 6 7 4 8	AXT_ACXLT	NI3_LJUN4	9	9.N.C 9.I.V 9.3.T 9._._ 9.L.C 9.J.C 9.U.V 9.N.c 9.4.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.1 1.0	ni⁴²+ljoŋ³³	0	1368 1367	423	230	n i ⁴² + l j o ŋ ³³	i n t + i m n c t	1368 1367	419	_fan FAN	2447	116	1368
989	EasternBaheng-394_fancanbeheldbysinglehand-1	Hmongic	FAN (OBJECT)	fan (can be held by single hand)	扇子	EasternBaheng	Baheng, East	pahn1237	ⁿpʰ j e ³¹	1971	165	阳去.阳入	³¹	PaHng	m i ⁸/²⁴	0	806	1 6 7 8	ACXT	PJE3	2	2.P.C 2.J.C 2.E.V 2.3.T	1.6 1.2 3.0 1.0	ⁿpʰje³¹	0	1365	421	229	ⁿpʰ j e - ³¹	i m n t	1365	417	FAN	2448	116	1365
990	Jiongnai-394_fancanbeheldbysinglehand-1	Hmongic	FAN (OBJECT)	fan (can be held by single hand)	扇子	Jiongnai	Jiongnai	jion1236	ⁿp l i ¹²	1971	165	阳入	¹²	JiongnaiBunu	ⁿp l i ⁸/²⁴	0	805	1 5 7 8	ACXT	PLI2	4	4.P.C 4.L.C 4.I.V 4.2.T	1.6 1.2 3.0 1.0	ⁿpli¹²	0	1365	421	229	ⁿp l i - ¹²	i m n t	1365	417	FAN	2449	116	1365
991	Mien-394_fancanbeheldbysinglehand-1	Mienic	FAN (OBJECT)	fan (can be held by single hand)	扇子	Mien	Mien	iumi1238	b j a p ²²	1971	165	阳入	²²	luMien	b j a p ⁸/²⁴	0	807	1 6 7 1 8	ACXLT	PJAP1	6	6.P.C 6.J.C 6.A.V 6.P.c 6.1.T	1.6 1.2 3.0 1.1 1.0	bjap²²	0	1365	421	229	b j a p ²²	i m n c t	1365	417	FAN	2450	116	1365
992	KimMun-394_fancanbeheldbysinglehand-1	Mienic	FAN (OBJECT)	fan (can be held by single hand)	扇子	KimMun	Kim Mun	kimm1245	b j aː p ⁴²	1971	165	阴去.阳去.阴入.阳入	⁴²	KimMun	b j aː p ⁸/²⁴	0	808	1 6 7 1 8	ACXLT	PJAP3	5	5.P.C 5.J.C 5.A.V 5.P.c 5.3.T	1.6 1.2 3.0 1.1 1.0	bjaːp⁴²	0	1365	421	229	b j aː p ⁴²	i m n c t	1365	417	FAN	2451	116	1365
993	BiaoMin-394_fancanbeheldbysinglehand-1	Mienic	FAN (OBJECT)	fan (can be held by single hand)	扇子	BiaoMin	Biao Min	biao1254	b j ɛ t ²¹	1971	165	阳入	²¹	BiaoMon	b j ɛ n ⁸/²⁴	0	809	1 6 7 1 8	ACXLT	PJET3	1	1.P.C 1.J.C 1.E.V 1.T.c 1.3.T	1.6 1.2 3.0 1.1 1.0	bjɛt²¹	0	1365	421	229	b j ɛ t ²¹	i m n c t	1365	417	FAN	2452	116	1365
994	ZaoMin-394_fancanbeheldbysinglehand-1	Mienic	FAN (OBJECT)	fan (can be held by single hand)	扇子	ZaoMin	Zao Min	dzao1238	ʑ a p ²²	1971	165	阳去.阳入	²²	DzaoMin	dz j ɛ p ⁸/²⁴	0	810	3 7 1 8	AXLT	SAP1	13	13.S.C 13.A.V 13.P.c 13.1.T	1.6 3.0 1.1 1.0	ʑap²²	0	1365	421	229	ʑ - a p ²²	i n c t	1365	417	FAN	2453	116	1365
995	WhiteHmong-877_far-1	Hmongic	FAR	far		WhiteHmong	White Hmong	hmon1333	d e ⁵⁵	1406	813	阴平	⁵⁵	HmongDaw	d e ¹	0	3946	1 7 8	AXT	TE5	12	12.T.C 12.E.V 12.5.T	1.6 3.0 1.0	de⁵⁵	0	1385	424	231	d e ⁵⁵	i n t	84	425	FAR	205	117	1385
996	EasternLuobuohe-533_fardistant-1	Hmongic	FAR	far/ distant	远	EasternLuobuohe	Luobuohe, Eastern	luop1235	t ə ⁰/² + q w ei ³¹	1406	813	轻声 阴平.阳平.*阳平	⁰/² ³¹	Luopohe	q w ei ᴬ/¹	1	3948	1 7 8 9 1 6 7 8	AXT_ACXT	TE6_KWE3	3	3.T.C 3.E.V 3.6.T 3._._ 3.K.C 3.W.C 3.E.V 3.3.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	tə⁰/²+qwei³¹	0	1385 1384	425	231	t ə ⁰/² + q w ei ³¹	i n t + i m n t	84 1384	424	_far FAR	2954	117	1384
997	WesternLuobuohe-533_fardistant-1	Hmongic	FAR	far/ distant	远	WesternLuobuohe	Luobuohe, Western	luop1235	t ə ⁰/² + q w ei ³¹	1406	813	轻声 阴平.阳平.阴入.阳入.*阳平	⁰/² ³¹	Luopohe	q w ei ᴬ/¹	1	3948	1 7 8 9 1 6 7 8	AXT_ACXT	TE6_KWE3	10	10.T.C 10.E.V 10.6.T 10._._ 10.K.C 10.W.C 10.E.V 10.3.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	tə⁰/²+qwei³¹	0	1385 1384	425	231	t ə ⁰/² + q w ei ³¹	i n t + i m n t	84 1384	424	_far FAR	2955	117	1384
998	SouthernGuizhouChuanqiandian-533_fardistant-1	Hmongic	FAR	far/ distant	远	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	h u/w æ ³²	1406	813	阴平	³²	CentralMashanHmong	ʰw æ ¹ᵃ/¹	0	3947	3 6 7 8	ACXT	HWE3	8	8.H.C 8.W.C 8.E.V 8.3.T	1.6 1.2 3.0 1.0	hu/wæ³²	0	1384	426	231	h u/w æ ³²	i m n t	1384	424	FAR	2956	117	1384
999	WesternXiangxi-533_fardistant-1	Hmongic	FAR	far/ distant	远	WesternXiangxi	Xiangxi, West	west2430	q ɯ ³⁵	1406	813	阴平	³⁵	WesternXiangxiMiao	q ɯ ¹	0	3945	1 7 8	AXT	KI2	11	11.K.C 11.I.V 11.2.T	1.6 3.0 1.0	qɯ³⁵	0	1384	426	231	q - ɯ ³⁵	i n t	1384	424	FAR	2957	117	1384
1000	WesternBaheng-533_fardistant-1	Hmongic	FAR	far/ distant	远	WesternBaheng	Baheng, West	pahn1237	k o ³⁵	1406	813	阴平	³⁵	PaHng	k o ¹	0	3950	1 7 8	AXT	KU2	9	9.K.C 9.U.V 9.2.T	1.6 3.0 1.0	ko³⁵	0	1384	426	231	k - o ³⁵	i n t	1384	424	FAR	2959	117	1384
1001	EasternBaheng-533_fardistant-1	Hmongic	FAR	far/ distant	远	EasternBaheng	Baheng, East	pahn1237	k o ³⁵	1406	813	阴平.*阴去.*阴入.*阳入	³⁵	PaHng	k o ¹	0	3950	1 7 8	AXT	KU2	2	2.K.C 2.U.V 2.2.T	1.6 3.0 1.0	ko³⁵	0	1384	426	231	k - o ³⁵	i n t	1384	424	FAR	2960	117	1384
1002	Jiongnai-533_fardistant-1	Hmongic	FAR	far/ distant	远	Jiongnai	Jiongnai	jion1236	k w a ⁴⁴	1406	813	阴平.*阴平	⁴⁴	JiongnaiBunu	k w a ¹	0	3949	1 6 7 8	ACXT	KWA5	4	4.K.C 4.W.C 4.A.V 4.5.T	1.6 1.2 3.0 1.0	kwa⁴⁴	0	1384	426	231	k w a ⁴⁴	i m n t	1384	424	FAR	2961	117	1384
1003	Mien-533_fardistant-1	Mienic	FAR	far/ distant	远	Mien	Mien	iumi1238	k u ³³	1406	813	阴平	³³	luMien	k o ¹	0	3951	1 7 8	AXT	KY4	6	6.K.C 6.Y.V 6.4.T	1.6 3.0 1.0	ku³³	0	1384	426	231	k - u ³³	i n t	1384	424	FAR	2962	117	1384
1004	KimMun-533_fardistant-1	Mienic	FAR	far/ distant	远	KimMun	Kim Mun	kimm1245	k o ³³	1406	813	阴平.阳平.*阴平	³³	KimMun	k u ¹	0	3952	1 7 8	AXT	KU4	5	5.K.C 5.U.V 5.4.T	1.6 3.0 1.0	ko³³	0	1384	426	231	k - o ³³	i n t	1384	424	FAR	2963	117	1384
1005	BiaoMin-533_fardistant-1	Mienic	FAR	far/ distant	远	BiaoMin	Biao Min	biao1254	k u ³³	1406	813	阴平.*阴平	³³	BiaoMon	k u ¹	0	3953	1 7 8	AXT	KY4	1	1.K.C 1.Y.V 1.4.T	1.6 3.0 1.0	ku³³	0	1384	426	231	k - u ³³	i n t	1384	424	FAR	2964	117	1384
1006	ZaoMin-533_fardistant-1	Mienic	FAR	far/ distant	远	ZaoMin	Zao Min	dzao1238	k ɔ ⁴⁴	1406	813	阴平.阳上.阴入.*阴平	⁴⁴	DzaoMin	k ɔu ¹	0	3954	1 7 8	AXT	KU5	13	13.K.C 13.U.V 13.5.T	1.6 3.0 1.0	kɔ⁴⁴	0	1384	426	231	k - ɔ ⁴⁴	i n t	1384	424	FAR	2965	117	1384
1007	EasternLuobuohe-574_fat-1	Hmongic	FAT (OBESE)	fat	胖	EasternLuobuohe	Luobuohe, Eastern	luop1235	t ə ⁰/² + ʐ u ŋ ²⁴	1279	754	轻声 阴去.阳去.*阴去.*阳去	⁰/² ²⁴	Luopohe	ʐ o ŋ ᶜ/³	1	3635	1 7 8 9 3 7 4 8	AXT_AXLT	TE6_SYN2	3	3.T.C 3.E.V 3.6.T 3._._ 3.S.C 3.Y.V 3.N.c 3.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	tə⁰/²+ʐuŋ²⁴	0	1400 1399	427	232	t ə ⁰/² + ʐ - u ŋ ²⁴	i n t + i n c t	1400 1399	426	_fat FAT	3242	118	1399
1008	WesternLuobuohe-574_fat-1	Hmongic	FAT (OBESE)	fat	胖	WesternLuobuohe	Luobuohe, Western	luop1235	ʐ o ŋ ³⁵	1279	754	阴去.阳去.*阴去.*阳去	³⁵	Luopohe	ʐ o ŋ ᶜ/³	0	3635	3 7 4 8	AXLT	SUN2	10	10.S.C 10.U.V 10.N.c 10.2.T	1.6 3.0 1.1 1.0	ʐoŋ³⁵	0	1399	428	232	ʐ - o ŋ ³⁵	i n c t	1399	426	FAT	3243	118	1399
1009	SouthernGuizhouChuanqiandian-574_fat-1	Hmongic	FAT (OBESE)	fat	胖	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ʂ o ŋ ¹³	1279	754	阳去.阴入.*阴去.*阳去	¹³	CentralMashanHmong	ʂ o ŋ ⁶/¹³	0	3634	3 7 4 8	AXLT	SUN2	8	8.S.C 8.U.V 8.N.c 8.2.T	1.6 3.0 1.1 1.0	ʂoŋ¹³	0	1399	428	232	ʂ - o ŋ ¹³	i n c t	1399	426	FAT	3244	118	1399
1010	WesternXiangxi-574_fat-1	Hmongic	FAT (OBESE)	fat	胖	WesternXiangxi	Xiangxi, West	west2430	ʈ ɑ ŋ ⁴²	1279	754	0	⁴²	WesternXiangxiMiao	ʈ ɑ ŋ ⁶/¹³	0	3632	1 7 4 8	AXLT	TAN3	11	11.T.C 11.A.V 11.N.c 11.3.T	1.6 3.0 1.1 1.0	ʈɑŋ⁴²	0	1399	428	232	ʈ - ɑ ŋ ⁴²	i n c t	1399	426	FAT	3245	118	1399
1011	NorthernQiandong-574_fat-1	Hmongic	FAT (OBESE)	fat	胖	NorthernQiandong	Qiandong, North	nort2747	t j a ŋ ¹³	1279	754	阴入.*阴去.*阳去	¹³	NorthernQiandongMiao	ȶ a ŋ ⁶/¹³	0	3631	1 6 7 4 8	ACXLT	TJAN2	7	7.T.C 7.J.C 7.A.V 7.N.c 7.2.T	1.6 1.2 3.0 1.1 1.0	tjaŋ¹³	0	1399	428	232	t j a ŋ ¹³	i m n c t	1399	426	FAT	3246	118	1399
1012	WesternBaheng-574_fat-1	Hmongic	FAT (OBESE)	fat	胖	WesternBaheng	Baheng, West	pahn1237	tɕ o ŋ ⁴⁴	1279	754	阳去	⁴⁴	PaHng	tɕ õ ⁶/¹³	0	3637	2 7 4 8	AXLT	CUN5	9	9.C.C 9.U.V 9.N.c 9.5.T	1.6 3.0 1.1 1.0	tɕoŋ⁴⁴	0	1399	428	232	tɕ - o ŋ ⁴⁴	i n c t	1399	426	FAT	3247	118	1399
1013	EasternBaheng-574_fat-1	Hmongic	FAT (OBESE)	fat	胖	EasternBaheng	Baheng, East	pahn1237	t j u ŋ ³¹	1279	754	阳去.阳入	³¹	PaHng	tɕ õ ⁶/¹³	0	3637	1 6 7 4 8	ACXLT	TJYN3	2	2.T.C 2.J.C 2.Y.V 2.N.c 2.3.T	1.6 1.2 3.0 1.1 1.0	tjuŋ³¹	0	1399	428	232	t j u ŋ ³¹	i m n c t	1399	426	FAT	3248	118	1399
1014	Jiongnai-574_fat-1	Hmongic	FAT (OBESE)	fat	胖	Jiongnai	Jiongnai	jion1236	ʃ u ŋ ¹¹	1279	754	阳去	¹¹	JiongnaiBunu	ʃ o ŋ ⁶/¹³	0	3636	3 7 4 8	AXLT	SYN1	4	4.S.C 4.Y.V 4.N.c 4.1.T	1.6 3.0 1.1 1.0	ʃuŋ¹¹	0	1399	428	232	ʃ - u ŋ ¹¹	i n c t	1399	426	FAT	3249	118	1399
1015	Mien-574_fat-1	Mienic	FAT (OBESE)	fat	胖	Mien	Mien	iumi1238	k u n ²¹	1279	754	阳去	²¹	luMien	k u n ⁶/¹³	0	3638	1 7 4 8	AXLT	KYN3	6	6.K.C 6.Y.V 6.N.c 6.3.T	1.6 3.0 1.1 1.0	kun²¹	0	1399	428	232	k - u n ²¹	i n c t	1399	426	FAT	3250	118	1399
1016	KimMun-574_fat-1	Mienic	FAT (OBESE)	fat	胖	KimMun	Kim Mun	kimm1245	k u n ⁴²	1279	754	阴去.阳去.阴入.阳入	⁴²	KimMun	k u n ⁶/¹³	0	3639	1 7 4 8	AXLT	KYN3	5	5.K.C 5.Y.V 5.N.c 5.3.T	1.6 3.0 1.1 1.0	kun⁴²	0	1399	428	232	k - u n ⁴²	i n c t	1399	426	FAT	3251	118	1399
1017	BiaoMin-574_fat-1	Mienic	FAT (OBESE)	fat	胖	BiaoMin	Biao Min	biao1254	k l i n ⁴²	1279	754	阳上.阳去	⁴²	BiaoMon	k l i n ⁶/¹³	0	3640	1 5 7 4 8	ACXLT	KLIN3	1	1.K.C 1.L.C 1.I.V 1.N.c 1.3.T	1.6 1.2 3.0 1.1 1.0	klin⁴²	0	1399	428	232	k l i n ⁴²	i m n c t	1399	426	FAT	3252	118	1399
1018	ZaoMin-574_fat-1	Mienic	FAT (OBESE)	fat	胖	ZaoMin	Zao Min	dzao1238	t i n ²²	1279	754	阳去.阳入	²²	DzaoMin	t i n ⁶/¹³	0	3641	1 7 4 8	AXLT	TIN1	13	13.T.C 13.I.V 13.N.c 13.1.T	1.6 3.0 1.1 1.0	tin²²	0	1399	428	232	t - i n ²²	i n c t	1399	426	FAT	3253	118	1399
1019	WhiteHmong-88_thefather-1	Hmongic	FATHER	the father		WhiteHmong	White Hmong	hmon1333	ts i ³⁴	1217	115	阴上	³⁴	HmongDaw	ts i ³	0	552	2 7 8	AXT	CI2	12	12.C.C 12.I.V 12.2.T	1.6 3.0 1.0	tsi³⁴	0	1416	429	235	ts i ³⁴	i n t	1416	431	FATHER	19	119	1416
1020	EasternLuobuohe-65_father-1	Hmongic	FATHER	father	父亲	EasternLuobuohe	Luobuohe, Eastern	luop1235	ʔ a ⁰/² + p a ⁵⁵	1217	115	轻声 阴上.阳上.*阴上.*阳上	⁰/² ⁵⁵	Luopohe	p a ᴮ/²	1	554	1 7 8 9 1 7 8	AXT_AXT	HA6_PA5	3	3.H.C 3.A.V 3.6.T 3._._ 3.P.C 3.A.V 3.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔa⁰/²+pa⁵⁵	0	1414 1413	430	233	ʔ a ⁰/² + p a ⁵⁵	i n t + i n t	2094 1413	428	_father FATHER	645	119	1413
1021	WesternLuobuohe-65_father-1	Hmongic	FATHER	father	父亲	WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + p ɑ ⁵⁵	1217	115	轻声 阴上.阳上.*阴平.*阴上.*阳上	⁰/² ⁵⁵	Luopohe	p a ᴮ/²	1	554	1 7 8 9 1 7 8	AXT_AXT	HE6_PA5	10	10.H.C 10.E.V 10.6.T 10._._ 10.P.C 10.A.V 10.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔə⁰/²+pɑ⁵⁵	0	1414 1413	430	233	ʔ ə ⁰/² + p ɑ ⁵⁵	i n t + i n t	2094 1413	428	_father FATHER	646	119	1413
1022	SouthernGuizhouChuanqiandian-65_father-1	Hmongic	FATHER	father	父亲	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	p i ⁴²	1217	115	阴上.*阴上.*阳上	⁴²	CentralMashanHmong	p i ³ᵃ/³	0	553	1 7 8	AXT	PI3	8	8.P.C 8.I.V 8.3.T	1.6 3.0 1.0	pi⁴²	0	1413	431	233	p i ⁴²	i n t	1413	428	FATHER	647	119	1413
1023	WesternXiangxi-65_father-1	Hmongic	FATHER	father	父亲	WesternXiangxi	Xiangxi, West	west2430	ʔ ɑ ³⁵ + p ɑ ³¹	1217	115	阴平 阳平.*阳平	³⁵ ³¹	WesternXiangxiMiao	p ɑ ³	1	551	1 7 8 9 1 7 8	AXT_AXT	HA2_PA3	11	11.H.C 11.A.V 11.2.T 11._._ 11.P.C 11.A.V 11.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔɑ³⁵+pɑ³¹	0	1414 1413	430	233	ʔ ɑ ³⁵ + p ɑ ³¹	i n t + i n t	2094 1413	428	_father FATHER	648	119	1413
1024	NorthernQiandong-65_father-1	Hmongic	FATHER	father	父亲	NorthernQiandong	Qiandong, North	nort2747	p a ³⁵	1217	115	阴上	³⁵	NorthernQiandongMiao	p a ³	0	550	1 7 8	AXT	PA2	7	7.P.C 7.A.V 7.2.T	1.6 3.0 1.0	pa³⁵	0	1413	431	233	p a ³⁵	i n t	1413	428	FATHER	650	119	1413
1025	WesternBaheng-65_father-1	Hmongic	FATHER	father	父亲	WesternBaheng	Baheng, West	pahn1237	ʔ a ⁰/³ + p a ⁴²	1217	115	轻声 阳入	⁰/³ ⁴²	PaHng	p a ⁷/³	1	556	1 7 8 9 1 7 8	AXT_AXT	HA6_PA3	9	9.H.C 9.A.V 9.6.T 9._._ 9.P.C 9.A.V 9.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔa⁰/³+pa⁴²	0	1414 1413	430	233	ʔ a ⁰/³ + p a ⁴²	i n t + i n t	2094 1413	428	_father FATHER	651	119	1413
1026	EasternBaheng-65_father-1	Hmongic	FATHER	father	父亲	EasternBaheng	Baheng, East	pahn1237	p a ⁵³	1217	115	阴入	⁵³	PaHng	p a ⁷/³	0	556	1 7 8	AXT	PA3	2	2.P.C 2.A.V 2.3.T	1.6 3.0 1.0	pa⁵³	0	1413	431	233	p a ⁵³	i n t	1413	428	FATHER	652	119	1413
1027	Jiongnai-65_father-1	Hmongic	FATHER	father	父亲	Jiongnai	Jiongnai	jion1236	p e ⁵³	1217	115	阴上.*阴上.*阳上	⁵³	JiongnaiBunu	p e ³	0	555	1 7 8	AXT	PE3	4	4.P.C 4.E.V 4.3.T	1.6 3.0 1.0	pe⁵³	0	1413	431	233	p e ⁵³	i n t	1413	428	FATHER	653	119	1413
1028	Mien-65_father-2	Mienic	FATHER	father	父亲	Mien	Mien	iumi1238	ʑ əu ²³¹	1217	115	阳上	²³¹	luMien	p w a ³	0	557	3 7 8	AXT	SE6	6	6.S.C 6.E.V 6.6.T	1.6 3.0 1.0	ʑəu²³¹	0	1415	432	234	ʑ əu ²³¹	i n t	1415	430	FATHER	655	119	1415
1029	KimMun-65_father-1	Mienic	FATHER	father	父亲	KimMun	Kim Mun	kimm1245	f a ⁵¹	1217	115	阴上.阳上.*阴上.*阳上	⁵¹	KimMun	f a ³	0	558	3 7 8	AXT	BA3	5	5.B.C 5.A.V 5.3.T	1.6 3.0 1.0	fa⁵¹	0	1413	431	233	f a ⁵¹	i n t	1413	428	FATHER	656	119	1413
1030	EasternLuobuohe-769_fearbeafraid-1	Hmongic	FEAR (BE AFRAID)	fear (be afraid)	怕	EasternLuobuohe	Luobuohe, Eastern	luop1235	ⁿtsʰ e ²⁴	1419	555	阴去.阳去.*阴去.*阳去	²⁴	Luopohe	ˀʈʂʰ e ᶜ/³	0	2736	2 7 8	AXT	CE2	3	3.C.C 3.E.V 3.2.T	1.6 3.0 1.0	ⁿtsʰe²⁴	0	1429	433	236	ⁿtsʰ - e ²⁴	i n t	1429	432	FEAR	4360	120	1429
1031	WesternLuobuohe-769_fearbeafraid-1	Hmongic	FEAR (BE AFRAID)	fear (be afraid)	怕	WesternLuobuohe	Luobuohe, Western	luop1235	ⁿtsʰ e ³⁵	1419	555	阴去.阳去.*阴去.*阳去	³⁵	Luopohe	ˀʈʂʰ e ᶜ/³	0	2736	2 7 8	AXT	CE2	10	10.C.C 10.E.V 10.2.T	1.6 3.0 1.0	ⁿtsʰe³⁵	0	1429	433	236	ⁿtsʰ - e ³⁵	i n t	1429	432	FEAR	4361	120	1429
1032	SouthernGuizhouChuanqiandian-769_fearbeafraid-1	Hmongic	FEAR (BE AFRAID)	fear (be afraid)	怕	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ⁿts e ³⁵	1419	555	阴去	³⁵	CentralMashanHmong	ⁿʈs e ⁵ᵇ/⁵	0	2735	2 7 8	AXT	CE2	8	8.C.C 8.E.V 8.2.T	1.6 3.0 1.0	ⁿtse³⁵	0	1429	433	236	ⁿts - e ³⁵	i n t	1429	432	FEAR	4362	120	1429
1033	WesternXiangxi-769_fearbeafraid-1	Hmongic	FEAR (BE AFRAID)	fear (be afraid)	怕	WesternXiangxi	Xiangxi, West	west2430	ⁿtɕʰ a ⁵³	1419	555	*阴上.*阳上	⁵³	WesternXiangxiMiao	ⁿtɕʰ a ⁵	0	2733	2 7 8	AXT	CA3	11	11.C.C 11.A.V 11.3.T	1.6 3.0 1.0	ⁿtɕʰa⁵³	0	1429	433	236	ⁿtɕʰ - a ⁵³	i n t	1429	432	FEAR	4363	120	1429
1034	NorthernQiandong-769_fearbeafraid-1	Hmongic	FEAR (BE AFRAID)	fear (be afraid)	怕	NorthernQiandong	Qiandong, North	nort2747	ɕʰ a ³³	1419	555	阴平.*阴平	³³	NorthernQiandongMiao	ɕʰ i ¹	0	2732	3 7 8	AXT	SA4	7	7.S.C 7.A.V 7.4.T	1.6 3.0 1.0	ɕʰa³³	0	1429	433	236	ɕʰ - a ³³	i n t	1429	432	FEAR	4364	120	1429
1035	WesternBaheng-769_fearbeafraid-1	Hmongic	FEAR (BE AFRAID)	fear (be afraid)	怕	WesternBaheng	Baheng, West	pahn1237	ȵ̊ e ⁵⁵	1419	555	阴去	⁵⁵	PaHng	ȵ̥ ɛ ⁵	0	2738	4 7 8	AXT	NE5	9	9.N.C 9.E.V 9.5.T	1.6 3.0 1.0	ȵ̊e⁵⁵	0	1432	434	239	ȵ̊ e ⁵⁵	i n t	1432	435	FEAR	4365	120	1432
1036	EasternBaheng-769_fearbeafraid-1	Hmongic	FEAR (BE AFRAID)	fear (be afraid)	怕	EasternBaheng	Baheng, East	pahn1237	ˀh e ³¹³	1419	555	阴上.*阴上	³¹³	PaHng	ȵ̥ ɛ ⁵	0	2738	3 7 8	AXT	HE6	2	2.H.C 2.E.V 2.6.T	1.6 3.0 1.0	ˀhe³¹³	0	1430	435	237	ˀh e ³¹³	i n t	1430	433	FEAR	4366	120	1430
1037	Jiongnai-769_fearbeafraid-1	Hmongic	FEAR (BE AFRAID)	fear (be afraid)	怕	Jiongnai	Jiongnai	jion1236	ⁿtʃʰ ei ⁴⁴	1419	555	阴平.*阴平	⁴⁴	JiongnaiBunu	ⁿtʃ ei ¹	0	2737	1 7 8	AXT	TE5	4	4.T.C 4.E.V 4.5.T	1.6 3.0 1.0	ⁿtʃʰei⁴⁴	0	1431	436	238	ⁿtʃʰ ei ⁴⁴	i n t	1431	434	FEAR	4367	120	1431
1038	Mien-769_fearbeafraid-1	Mienic	FEAR (BE AFRAID)	fear (be afraid)	怕	Mien	Mien	iumi1238	dz j e ²⁴	1419	555	阴去	²⁴	luMien	dʑ a ⁵	0	2739	2 6 7 8	ACXT	CJE2	6	6.C.C 6.J.C 6.E.V 6.2.T	1.6 1.2 3.0 1.0	dzje²⁴	0	1429	433	236	dz j e ²⁴	i m n t	1429	432	FEAR	4368	120	1429
1039	KimMun-769_fearbeafraid-1	Mienic	FEAR (BE AFRAID)	fear (be afraid)	怕	KimMun	Kim Mun	kimm1245	dʒ a ³¹	1419	555	阴上.阳上.阴去.阳去.*阳平	³¹	KimMun	ɖ a ⁵¹	0	2740	1 7 8	AXT	TA3	5	5.T.C 5.A.V 5.3.T	1.6 3.0 1.0	dʒa³¹	0	1429	433	236	dʒ - a ³¹	i n t	1429	432	FEAR	4369	120	1429
1040	BiaoMin-769_fearbeafraid-1	Mienic	FEAR (BE AFRAID)	fear (be afraid)	怕	BiaoMin	Biao Min	biao1254	d j a ²⁴	1419	555	阴去.*阴去.*阳去	²⁴	BiaoMon	ɖ a ⁵	0	2741	1 6 7 8	ACXT	TJA2	1	1.T.C 1.J.C 1.A.V 1.2.T	1.6 1.2 3.0 1.0	dja²⁴	0	1429	433	236	d j a ²⁴	i m n t	1429	432	FEAR	4370	120	1429
1041	ZaoMin-769_fearbeafraid-1	Mienic	FEAR (BE AFRAID)	fear (be afraid)	怕	ZaoMin	Zao Min	dzao1238	ʑ a ⁴²	1419	555	阴去.*阴上.*阳上	⁴²	DzaoMin	dz j ɛ ⁵	0	2742	3 7 8	AXT	SA3	13	13.S.C 13.A.V 13.3.T	1.6 3.0 1.0	ʑa⁴²	0	1429	433	236	ʑ - a ⁴²	i n t	1429	432	FEAR	4371	120	1429
1042	NorthernQiandong-830_feedpig-1	Hmongic	FEED	feed (pig)	喂（猪）	NorthernQiandong	Qiandong, North	nort2747	ʑ i ¹³	739	10	阴入.*阴去.*阳去	¹³	NorthernQiandongMiao	p ɛ ¹	0	74	3 7 8	AXT	SI2	7	7.S.C 7.I.V 7.2.T	1.6 3.0 1.0	ʑi¹³	0	1442	437	240	ʑ i ¹³	i n t	1442	436	FEED	4663	121	1442
1043	WhiteHmong-573_thefield-1	Hmongic	FIELD	the field		WhiteHmong	White Hmong	hmon1333	t e ⁵⁵	212	405	阴平	⁵⁵	HmongDaw	l i/j a ²	0	2014	1 7 8	AXT	TE5	12	12.T.C 12.E.V 12.5.T	1.6 3.0 1.0	te⁵⁵	0	1444	438	241	t e ⁵⁵	i n t	1444	437	FIELD	133	122	1444
