ID	LEXIBANK_ID	SUBGROUP	CONCEPT	CONCEPT_IN_SOURCE	CHINESE_GLOSS	DOCULECT	DOCULECT_NAME	GLOTTOCODE	TOKENS	CONCEPTICON	COGID	TONE_CLASS	TONE_VALUE	RATLIFF_LANGUAGE	RATLIFF_TOKENS	RATLIFF_INDEX	RATLIFF_COGID	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS	STRICTID	LOOSEID
4646	ZaoMin-828_dig-1	Mienic	DIG	dig	挖	ZaoMin	Zao Min	dzao1238	v e t ⁴⁴	1418	105	阴平.阳上.阴入.*阴平	⁴⁴	DzaoMin	v ɛ t ⁷/³	0	498	3 7 1 8	AXLT	BET5	13	13.B.C 13.E.V 13.T.c 13.5.T	1.6 3.0 1.1 1.0	vet⁴⁴	0	1040	322	184
3569	EasternLuobuohe-627_diligent-1	Hmongic	DILIGENT	diligent	勤快	EasternLuobuohe	Luobuohe, Eastern	luop1235	ⁿɢ a ²⁴	2077	804	阴去.阳去.*阴去.*阳去	²⁴	Luopohe	ⁿq a ᶜ/³	0	3900	1 7 8	AXT	KA2	3	3.K.C 3.A.V 3.2.T	1.6 3.0 1.0	ⁿɢa²⁴	0	1045	324	186
3570	WesternLuobuohe-627_diligent-1	Hmongic	DILIGENT	diligent	勤快	WesternLuobuohe	Luobuohe, Western	luop1235	ⁿɢ ɑ ³⁵	2077	804	阴去.阳去.*阴去.*阳去	³⁵	Luopohe	ⁿq a ᶜ/³	0	3900	1 7 8	AXT	KA2	10	10.K.C 10.A.V 10.2.T	1.6 3.0 1.0	ⁿɢɑ³⁵	0	1045	324	186
3571	SouthernGuizhouChuanqiandian-627_diligent-1	Hmongic	DILIGENT	diligent	勤快	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ⁿk ə ¹³	2077	804	阳去.阴入.*阴去.*阳去	¹³	CentralMashanHmong	ⁿk əa ⁶/¹³	0	3899	1 7 8	AXT	KE2	8	8.K.C 8.E.V 8.2.T	1.6 3.0 1.0	ⁿkə¹³	0	1045	324	186
3572	WesternXiangxi-627_diligent-1	Hmongic	DILIGENT	diligent	勤快	WesternXiangxi	Xiangxi, West	west2430	ŋ ɑ ⁴²	2077	804	0	⁴²	WesternXiangxiMiao	ŋ ɑ ⁶/¹³	0	3897	4 7 8	AXT	NA3	11	11.N.C 11.A.V 11.3.T	1.6 3.0 1.0	ŋɑ⁴²	0	1046	325	187
3573	NorthernQiandong-627_diligent-1	Hmongic	DILIGENT	diligent	勤快	NorthernQiandong	Qiandong, North	nort2747	ŋ a ¹³	2077	804	阴入.*阴去.*阳去	¹³	NorthernQiandongMiao	ŋ a ⁶/¹³	0	3896	4 7 8	AXT	NA2	7	7.N.C 7.A.V 7.2.T	1.6 3.0 1.0	ŋa¹³	0	1046	325	187
3574	WesternBaheng-627_diligent-1	Hmongic	DILIGENT	diligent	勤快	WesternBaheng	Baheng, West	pahn1237	ȵ i ⁴⁴	2077	804	阳去	⁴⁴	PaHng	ŋ e ⁶/¹³	0	3902	4 7 8	AXT	NI5	9	9.N.C 9.I.V 9.5.T	1.6 3.0 1.0	ȵi⁴⁴	1	1046	325	187
3575	EasternBaheng-627_diligent-1	Hmongic	DILIGENT	diligent	勤快	EasternBaheng	Baheng, East	pahn1237	ⁿq e ³¹	2077	804	阳去.阳入	³¹	PaHng	ŋ e ⁶/¹³	0	3902	1 7 8	AXT	KE3	2	2.K.C 2.E.V 2.3.T	1.6 3.0 1.0	ⁿqe³¹	0	1045	324	186
3576	Jiongnai-627_diligent-1	Hmongic	DILIGENT	diligent	勤快	Jiongnai	Jiongnai	jion1236	ⁿk a ¹¹	2077	804	阳去	¹¹	JiongnaiBunu	ⁿk a ⁶/¹³	0	3901	1 7 8	AXT	KA1	4	4.K.C 4.A.V 4.1.T	1.6 3.0 1.0	ⁿka¹¹	0	1045	324	186
3579	BiaoMin-627_diligent-1	Mienic	DILIGENT	diligent	勤快	BiaoMin	Biao Min	biao1254	g w ai ⁴²	2077	804	阳上.阳去	⁴²	BiaoMon	g w ai ⁶/¹³	0	3903	1 6 7 8	ACXT	KWA3	1	1.K.C 1.W.C 1.A.V 1.3.T	1.6 1.2 3.0 1.0	gwai⁴²	0	1045	324	186
441	EasternLuobuohe-23_ditchgully-1	Hmongic	DITCH	ditch (gully)	沟	EasternLuobuohe	Luobuohe, Eastern	luop1235	tɕ o ³¹ + k u ŋ ³¹	2002	670	阴平.阳平.*阳平 阴平.阳平.*阳平	³¹ ³¹	Luopohe	k o ŋ ᴬ/¹	1	3238	2 7 8 9 1 7 4 8	AXT_AXLT	CU3_KYN3	3	3.C.C 3.U.V 3.3.T 3._._ 3.K.C 3.Y.V 3.N.c 3.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	tɕo³¹+kuŋ³¹	0	1055 1056	326	188
442	WesternLuobuohe-23_ditchgully-1	Hmongic	DITCH	ditch (gully)	沟	WesternLuobuohe	Luobuohe, Western	luop1235	tɕ o ŋ ³¹ + k o ŋ ³¹	2002	670	阴平.阳平.阴入.阳入.*阳平 阴平.阳平.阴入.阳入.*阳平	³¹ ³¹	Luopohe	k o ŋ ᴬ/¹	1	3238	2 7 4 8 9 1 7 4 8	AXLT_AXLT	CUN3_KUN3	10	10.C.C 10.U.V 10.N.c 10.3.T 10._._ 10.K.C 10.U.V 10.N.c 10.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.1 1.0	tɕoŋ³¹+koŋ³¹	0	1055 1056	326	188
443	SouthernGuizhouChuanqiandian-23_ditchgully-1	Hmongic	DITCH	ditch (gully)	沟	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	k a ŋ ³² + ʑ u ⁵⁵	2002	670	阴平 阴去.*阴平	³² ⁵⁵	CentralMashanHmong	k a ŋ ¹ᵃ/¹	0	3237	1 7 4 8 9 3 7 8	AXLT_AXT	KAN3_SY5	8	8.K.C 8.A.V 8.N.c 8.3.T 8._._ 8.S.C 8.Y.V 8.5.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	kaŋ³²+ʑu⁵⁵	0	1056 1057	327	188
445	NorthernQiandong-23_ditchgully-1	Hmongic	DITCH	ditch (gully)	沟	NorthernQiandong	Qiandong, North	nort2747	k o ŋ ³³	2002	670	阴平.*阴平	³³	NorthernQiandongMiao	k o ŋ ¹	0	3236	1 7 4 8	AXLT	KUN4	7	7.K.C 7.U.V 7.N.c 7.4.T	1.6 3.0 1.1 1.0	koŋ³³	0	1056	328	188
448	Jiongnai-23_ditchgully-1	Hmongic	DITCH	ditch (gully)	沟	Jiongnai	Jiongnai	jion1236	tʃ ə ŋ ⁵³	2002	670	阴上.*阴上.*阳上	⁵³	JiongnaiBunu	k j ɐ ŋ ¹	0	3239	1 7 4 8	AXLT	TEN3	4	4.T.C 4.E.V 4.N.c 4.3.T	1.6 3.0 1.1 1.0	tʃəŋ⁵³	0	1055	329	188
151	WhiteHmong-639_todo-1	Hmongic	DO	to do		WhiteHmong	White Hmong	hmon1333	u/w a ³³	813	856	阴去	³³	HmongDaw	u/w a ⁵	0	4154	6 7 8	AXT	WA4	12	12.W.C 12.A.V 12.4.T	1.6 3.0 1.0	u/wa³³	0	1065	330	190
4854	EasternLuobuohe-881_dosomething-1	Hmongic	DO	do (something)	做	EasternLuobuohe	Luobuohe, Eastern	luop1235	ʔ a ²⁴	813	856	阴去.阳去.*阴去.*阳去	²⁴	Luopohe	a ᶜ/³	0	4156	1 7 8	AXT	HA2	3	3.H.C 3.A.V 3.2.T	1.6 3.0 1.0	ʔa²⁴	0	1064	331	189
4855	WesternLuobuohe-881_dosomething-1	Hmongic	DO	do (something)	做	WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ɑ ³⁵	813	856	阴去.阳去.*阴去.*阳去	³⁵	Luopohe	a ᶜ/³	0	4156	1 7 8	AXT	HA2	10	10.H.C 10.A.V 10.2.T	1.6 3.0 1.0	ʔɑ³⁵	0	1064	331	189
4856	SouthernGuizhouChuanqiandian-881_dosomething-1	Hmongic	DO	do (something)	做	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ʔ a ŋ ⁵⁵	813	856	阴去.*阴平	⁵⁵	CentralMashanHmong	a ŋ ⁵ᵃ/⁵	0	4155	1 7 4 8	AXLT	HAN5	8	8.H.C 8.A.V 8.N.c 8.5.T	1.6 3.0 1.1 1.0	ʔaŋ⁵⁵	1	1064	331	189
4858	NorthernQiandong-881_dosomething-1	Hmongic	DO	do (something)	做	NorthernQiandong	Qiandong, North	nort2747	ʔ ɛ ⁴⁴	813	856	阴去	⁴⁴	NorthernQiandongMiao	ɛ ⁵	0	4153	1 7 8	AXT	HE5	7	7.H.C 7.E.V 7.5.T	1.6 3.0 1.0	ʔɛ⁴⁴	0	1064	331	189
4859	WesternBaheng-881_dosomething-1	Hmongic	DO	do (something)	做	WesternBaheng	Baheng, West	pahn1237	ʔ i ⁵⁵	813	856	阴去	⁵⁵	PaHng	ʔ ɪ̃ ⁵	0	4157	1 7 8	AXT	HI5	9	9.H.C 9.I.V 9.5.T	1.6 3.0 1.0	ʔi⁵⁵	0	1064	331	189
4860	EasternBaheng-881_dosomething-1	Hmongic	DO	do (something)	做	EasternBaheng	Baheng, East	pahn1237	ʔ e ⁵⁵	813	856	阴去.*阴平	⁵⁵	PaHng	ʔ ɪ̃ ⁵	0	4157	1 7 8	AXT	HE5	2	2.H.C 2.E.V 2.5.T	1.6 3.0 1.0	ʔe⁵⁵	0	1064	331	189
4863	KimMun-881_dosomething-1	Mienic	DO	do (something)	做	KimMun	Kim Mun	kimm1245	ʔ ai ⁵⁵	813	856	阴上.阳上.阴入.阳入	⁵⁵	KimMun	ai ⁵	0	4158	1 7 8	AXT	HA5	5	5.H.C 5.A.V 5.5.T	1.6 3.0 1.0	ʔai⁵⁵	0	1064	331	189
4864	BiaoMin-881_dosomething-1	Mienic	DO	do (something)	做	BiaoMin	Biao Min	biao1254	ʔ ui ²⁴	813	856	阴去.*阴去.*阳去	²⁴	BiaoMon	w əi ⁵	0	4159	1 7 8	AXT	HY2	1	1.H.C 1.Y.V 1.2.T	1.6 3.0 1.0	ʔui²⁴	0	1064	331	189
4865	ZaoMin-881_dosomething-1	Mienic	DO	do (something)	做	ZaoMin	Zao Min	dzao1238	ʔ ai ⁴²	813	856	阴去.*阴上.*阳上	⁴²	DzaoMin	ai ⁵	0	4160	1 7 8	AXT	HA3	13	13.H.C 13.A.V 13.3.T	1.6 3.0 1.0	ʔai⁴²	0	1064	331	189
37	WhiteHmong-193_thedog-1	Hmongic	DOG	the dog		WhiteHmong	White Hmong	hmon1333	d e ³⁴	2009	824	阴上	³⁴	HmongDaw	d e ³	0	4003	1 7 8	AXT	TE2	12	12.T.C 12.E.V 12.2.T	1.6 3.0 1.0	de³⁴	0	1079	332	191
1244	EasternLuobuohe-144_dog-1	Hmongic	DOG	dog	狗	EasternLuobuohe	Luobuohe, Eastern	luop1235	q o ⁰/⁵ + q l ei ⁵⁵	2009	824	轻声 阴上.阳上.*阴上.*阳上	⁰/⁵ ⁵⁵	Luopohe	q l ei ᴮ/²	1	4005	1 7 8 9 1 5 7 8	AXT_ACXT	KU6_KLE5	3	3.K.C 3.U.V 3.6.T 3._._ 3.K.C 3.L.C 3.E.V 3.5.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	qo⁰/⁵+qlei⁵⁵	0	1077 1075	333	191
1245	WesternLuobuohe-144_dog-1	Hmongic	DOG	dog	狗	WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + q l ei ⁵⁵	2009	824	轻声 阴上.阳上.*阴平.*阴上.*阳上	⁰/² ⁵⁵	Luopohe	q l ei ᴮ/²	1	4005	1 7 8 9 1 5 7 8	AXT_ACXT	HE6_KLE5	10	10.H.C 10.E.V 10.6.T 10._._ 10.K.C 10.L.C 10.E.V 10.5.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	ʔə⁰/²+qlei⁵⁵	0	1078 1075	334	191
1246	SouthernGuizhouChuanqiandian-144_dog-1	Hmongic	DOG	dog	狗	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ɬ æ ⁴²	2009	824	阴上.*阴上.*阳上	⁴²	CentralMashanHmong	l̥ æ ³ᵃ/³	0	4004	5 7 8	AXT	LE3	8	8.L.C 8.E.V 8.3.T	1.6 3.0 1.0	ɬæ⁴²	0	1075	335	191
1247	WesternXiangxi-144_dog-1	Hmongic	DOG	dog	狗	WesternXiangxi	Xiangxi, West	west2430	t ɑ ³⁵ + q w ɯ ⁴⁴	2009	824	阴平 阴上.阴入.*阴平	³⁵ ⁴⁴	WesternXiangxiMiao	q w ɯ ³	1	4002	1 7 8 9 1 6 7 8	AXT_ACXT	TA2_KWI5	11	11.T.C 11.A.V 11.2.T 11._._ 11.K.C 11.W.C 11.I.V 11.5.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	tɑ³⁵+qwɯ⁴⁴	0	1079 1075	336	191
1248	NorthernQiandong-144_dog-1	Hmongic	DOG	dog	狗	NorthernQiandong	Qiandong, North	nort2747	ɬ a ³⁵	2009	824	阴上	³⁵	NorthernQiandongMiao	l̥ a ³	0	4001	5 7 8	AXT	LA2	7	7.L.C 7.A.V 7.2.T	1.6 3.0 1.0	ɬa³⁵	0	1075	335	191
1249	WesternBaheng-144_dog-1	Hmongic	DOG	dog	狗	WesternBaheng	Baheng, West	pahn1237	q a ⁰/³ + l j a ŋ ⁴²	2009	824	轻声 阳入	⁰/³ ⁴²	PaHng	k a ?/¹ + l j ɔ̃ ⁷/³	1	4007	1 7 8 9 5 6 7 4 8	AXT_ACXLT	KA6_LJAN3	9	9.K.C 9.A.V 9.6.T 9._._ 9.L.C 9.J.C 9.A.V 9.N.c 9.3.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.1 1.0	qa⁰/³+ljaŋ⁴²	0	1075 1076	337	191
1250	EasternBaheng-144_dog-1	Hmongic	DOG	dog	狗	EasternBaheng	Baheng, East	pahn1237	l j a ŋ ⁵³	2009	824	阴入	⁵³	PaHng	k a ?/¹ + l j ɔ̃ ⁷/³	0	4007	5 6 7 4 8	ACXLT	LJAN3	2	2.L.C 2.J.C 2.A.V 2.N.c 2.3.T	1.6 1.2 3.0 1.1 1.0	ljaŋ⁵³	0	1076	338	191
1251	Jiongnai-144_dog-1	Hmongic	DOG	dog	狗	Jiongnai	Jiongnai	jion1236	k l a ⁵³	2009	824	阴上.*阴上.*阳上	⁵³	JiongnaiBunu	k l a ³	0	4006	1 5 7 8	ACXT	KLA3	4	4.K.C 4.L.C 4.A.V 4.3.T	1.6 1.2 3.0 1.0	kla⁵³	0	1075	335	191
1252	Mien-144_dog-1	Mienic	DOG	dog	狗	Mien	Mien	iumi1238	k u ⁵³	2009	824	阴上	⁵³	luMien	k l o ³	0	4008	1 7 8	AXT	KY3	6	6.K.C 6.Y.V 6.3.T	1.6 3.0 1.0	ku⁵³	0	1075	335	191
1253	KimMun-144_dog-1	Mienic	DOG	dog	狗	KimMun	Kim Mun	kimm1245	k l u ⁵¹	2009	824	阴上.阳上.*阴上.*阳上	⁵¹	KimMun	k l u ³	0	4009	1 5 7 8	ACXT	KLY3	5	5.K.C 5.L.C 5.Y.V 5.3.T	1.6 1.2 3.0 1.0	klu⁵¹	0	1075	335	191
1254	BiaoMin-144_dog-1	Mienic	DOG	dog	狗	BiaoMin	Biao Min	biao1254	k l u ³⁵	2009	824	阴上	³⁵	BiaoMon	k l u ³	0	4010	1 5 7 8	ACXT	KLY2	1	1.K.C 1.L.C 1.Y.V 1.2.T	1.6 1.2 3.0 1.0	klu³⁵	0	1075	335	191
1255	ZaoMin-144_dog-1	Mienic	DOG	dog	狗	ZaoMin	Zao Min	dzao1238	k u ²⁴	2009	824	阴上.*阳平	²⁴	DzaoMin	k u ³	0	4011	1 7 8	AXT	KY2	13	13.K.C 13.Y.V 13.2.T	1.6 3.0 1.0	ku²⁴	0	1075	335	191
127	WhiteHmong-540_thedoororgate-1	Hmongic	DOOR	the door or gate		WhiteHmong	White Hmong	hmon1333	qʰ o ³⁴ + r o ŋ ⁵³	1567	753	阴上 阳平	³⁴ ⁵³	HmongDaw	ʈ ɔ ŋ ²	1	3623	1 7 8 9 5 7 4 8	AXT_AXLT	KU2_RUN3	12	12.K.C 12.U.V 12.2.T 12._._ 12.R.C 12.U.V 12.N.c 12.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	qʰo³⁴+roŋ⁵³	0	1093 1097	339	192
2182	EasternLuobuohe-321_door-1	Hmongic	DOOR	door	门	EasternLuobuohe	Luobuohe, Eastern	luop1235	ʔ a ⁰/² + ʐ u ŋ ³¹	1567	753	轻声 阴平.阳平.*阳平	⁰/² ³¹	Luopohe	ʐ o ŋ ᴬ/¹	1	3625	1 7 8 9 3 7 4 8	AXT_AXLT	HA6_SYN3	3	3.H.C 3.A.V 3.6.T 3._._ 3.S.C 3.Y.V 3.N.c 3.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	ʔa⁰/²+ʐuŋ³¹	0	1095 1094	340	193
2183	WesternLuobuohe-321_door-1	Hmongic	DOOR	door	门	WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + ʐ o ŋ ³¹	1567	753	轻声 阴平.阳平.阴入.阳入.*阳平	⁰/² ³¹	Luopohe	ʐ o ŋ ᴬ/¹	1	3625	1 7 8 9 3 7 4 8	AXT_AXLT	HE6_SUN3	10	10.H.C 10.E.V 10.6.T 10._._ 10.S.C 10.U.V 10.N.c 10.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	ʔə⁰/²+ʐoŋ³¹	0	1095 1094	340	193
2184	SouthernGuizhouChuanqiandian-321_door-1	Hmongic	DOOR	door	门	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ʂ a ŋ ⁵³	1567	753	阳平	⁵³	CentralMashanHmong	ʂ a ŋ ²	0	3624	3 7 4 8	AXLT	SAN3	8	8.S.C 8.A.V 8.N.c 8.3.T	1.6 3.0 1.1 1.0	ʂaŋ⁵³	0	1094	341	193
2185	WesternXiangxi-321_door-1	Hmongic	DOOR	door	门	WesternXiangxi	Xiangxi, West	west2430	p ɑ ³¹ + ʈ u ³¹	1567	753	阳平.*阳平 阳平.*阳平	³¹ ³¹	WesternXiangxiMiao	ʈ u ²	1	3622	1 7 8 9 1 7 8	AXT_AXT	PA3_TY3	11	11.P.C 11.A.V 11.3.T 11._._ 11.T.C 11.Y.V 11.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	pɑ³¹+ʈu³¹	0	1096 1094	342	193
2186	NorthernQiandong-321_door-1	Hmongic	DOOR	door	门	NorthernQiandong	Qiandong, North	nort2747	t j u ⁵⁵	1567	753	0	⁵⁵	NorthernQiandongMiao	ȶ u ²	0	3621	1 6 7 8	ACXT	TJY5	7	7.T.C 7.J.C 7.Y.V 7.5.T	1.6 1.2 3.0 1.0	tju⁵⁵	0	1094	341	193
2187	WesternBaheng-321_door-1	Hmongic	DOOR	door	门	WesternBaheng	Baheng, West	pahn1237	tɕ a ŋ ³³	1567	753	阳平	³³	PaHng	tɕ ɔ̃ ²	0	3627	2 7 4 8	AXLT	CAN4	9	9.C.C 9.A.V 9.N.c 9.4.T	1.6 3.0 1.1 1.0	tɕaŋ³³	0	1094	341	193
2188	EasternBaheng-321_door-1	Hmongic	DOOR	door	门	EasternBaheng	Baheng, East	pahn1237	t j u ŋ ³³	1567	753	阳平.*阳平	³³	PaHng	tɕ ɔ̃ ²	0	3627	1 6 7 4 8	ACXLT	TJYN4	2	2.T.C 2.J.C 2.Y.V 2.N.c 2.4.T	1.6 1.2 3.0 1.1 1.0	tjuŋ³³	0	1094	341	193
2189	Jiongnai-321_door-1	Hmongic	DOOR	door	门	Jiongnai	Jiongnai	jion1236	ʃ ɒ ŋ ³³	1567	753	阳平	³³	JiongnaiBunu	ʃ w a ŋ ²	0	3626	3 7 4 8	AXLT	SON4	4	4.S.C 4.O.V 4.N.c 4.4.T	1.6 3.0 1.1 1.0	ʃɒŋ³³	0	1094	341	193
2190	Mien-321_door-1	Mienic	DOOR	door	门	Mien	Mien	iumi1238	k ɛ ŋ ³¹	1567	753	阳平	³¹	luMien	k ɛ ŋ ²	0	3628	1 7 4 8	AXLT	KEN3	6	6.K.C 6.E.V 6.N.c 6.3.T	1.6 3.0 1.1 1.0	kɛŋ³¹	0	1094	341	193
2191	KimMun-321_door-1	Mienic	DOOR	door	门	KimMun	Kim Mun	kimm1245	g j a ŋ ³³	1567	753	阴平.阳平.*阴平	³³	KimMun	k eː ŋ ²	0	3629	1 6 7 4 8	ACXLT	KJAN4	5	5.K.C 5.J.C 5.A.V 5.N.c 5.4.T	1.6 1.2 3.0 1.1 1.0	gjaŋ³³	0	1094	341	193
2192	BiaoMin-321_door-1	Mienic	DOOR	door	门	BiaoMin	Biao Min	biao1254	k l ɛ ³¹	1567	753	阳平.*阳平	³¹	BiaoMon	k l ɛ ²	0	3630	1 5 7 8	ACXT	KLE3	1	1.K.C 1.L.C 1.E.V 1.3.T	1.6 1.2 3.0 1.0	klɛ³¹	0	1093	343	192
35	WhiteHmong-191_thedove-1	Hmongic	DOVE	the dove		WhiteHmong	White Hmong	hmon1333	ⁿq u/w a ⁵⁵	1853	820	阴平	⁵⁵	HmongDaw	ⁿq u/w a ¹	0	3980	1 6 7 8	ACXT	KWA5	12	12.K.C 12.W.C 12.A.V 12.5.T	1.6 1.2 3.0 1.0	ⁿqu/wa⁵⁵	0	1110	344	194
1340	EasternLuobuohe-155_dove-1	Hmongic	DOVE	dove	鸽子	EasternLuobuohe	Luobuohe, Eastern	luop1235	ʔ a ⁰/² + ⁿq a ³³	1853	820	轻声 阴入.阳入.*阴平	⁰/² ³³	Luopohe	ˀq a ᴬ/¹	1	3982	1 7 8 9 1 7 8	AXT_AXT	HA6_KA4	3	3.H.C 3.A.V 3.6.T 3._._ 3.K.C 3.A.V 3.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔa⁰/²+ⁿqa³³	0	1112 1110	345	194
1341	WesternLuobuohe-155_dove-1	Hmongic	DOVE	dove	鸽子	WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + ⁿq ɑ ³³	1853	820	轻声 0	⁰/² ³³	Luopohe	ˀq a ᴬ/¹	1	3982	1 7 8 9 1 7 8	AXT_AXT	HE6_KA4	10	10.H.C 10.E.V 10.6.T 10._._ 10.K.C 10.A.V 10.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔə⁰/²+ⁿqɑ³³	0	1112 1110	345	194
1342	SouthernGuizhouChuanqiandian-155_dove-1	Hmongic	DOVE	dove	鸽子	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ⁿk æ ³² + s o ŋ ²²	1853	820	阴平 阴平	³² ²²	CentralMashanHmong	ⁿk a ¹ᵃ/¹	0	3981	1 7 8 9 3 7 4 8	AXT_AXLT	KE3_SUN1	8	8.K.C 8.E.V 8.3.T 8._._ 8.S.C 8.U.V 8.N.c 8.1.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	ⁿkæ³²+soŋ²²	0	1110 1114	346	194
1343	WesternXiangxi-155_dove-1	Hmongic	DOVE	dove	鸽子	WesternXiangxi	Xiangxi, West	west2430	t ɑ ³⁵ + ⁿq o ³⁵	1853	820	阴平 阴平	³⁵ ³⁵	WesternXiangxiMiao	ⁿq o ¹	1	3979	1 7 8 9 1 7 8	AXT_AXT	TA2_KU2	11	11.T.C 11.A.V 11.2.T 11._._ 11.K.C 11.U.V 11.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tɑ³⁵+ⁿqo³⁵	0	1115 1110	347	194
1344	NorthernQiandong-155_dove-1	Hmongic	DOVE	dove	鸽子	NorthernQiandong	Qiandong, North	nort2747	q o ³³	1853	820	阴平.*阴平	³³	NorthernQiandongMiao	q o ¹	0	3978	1 7 8	AXT	KU4	7	7.K.C 7.U.V 7.4.T	1.6 3.0 1.0	qo³³	0	1110	344	194
1345	WesternBaheng-155_dove-1	Hmongic	DOVE	dove	鸽子	WesternBaheng	Baheng, West	pahn1237	ʔ a ⁰/³ + qʰ ei ³¹	1853	820	轻声 阴上	⁰/³ ³¹	PaHng	ŋ o ¹	0	3984	1 7 8 9 1 7 8	AXT_AXT	HA6_KE3	9	9.H.C 9.A.V 9.6.T 9._._ 9.K.C 9.E.V 9.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔa⁰/³+qʰei³¹	0	1112 1110	345	194
1346	EasternBaheng-155_dove-1	Hmongic	DOVE	dove	鸽子	EasternBaheng	Baheng, East	pahn1237	k o ⁵⁵ + ts ɿ ⁰/³	1853	820	阴去.*阴平 轻声	⁵⁵ ⁰/³	PaHng	ŋ o ¹	0	3984	1 7 8 9 2 7 8	AXT_AXT	KU5_CI6	2	2.K.C 2.U.V 2.5.T 2._._ 2.C.C 2.I.V 2.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ko⁵⁵+tsɿ⁰/³	0	1110 1111	348	194
1347	Jiongnai-155_dove-1	Hmongic	DOVE	dove	鸽子	Jiongnai	Jiongnai	jion1236	ⁿk u ⁴⁴	1853	820	阴平.*阴平	⁴⁴	JiongnaiBunu	ⁿk u ¹	0	3983	1 7 8	AXT	KY5	4	4.K.C 4.Y.V 4.5.T	1.6 3.0 1.0	ⁿku⁴⁴	0	1110	344	194
1348	Mien-155_dove-1	Mienic	DOVE	dove	鸽子	Mien	Mien	iumi1238	p e ²¹ + k o p ⁵⁵	1853	772	阳去 阴入	²¹ ⁵⁵	luMien	k o p ⁷/³	1	3743	1 7 8 9 1 7 1 8	AXT_AXLT	PE3_KUP5	6	6.P.C 6.E.V 6.3.T 6._._ 6.K.C 6.U.V 6.P.c 6.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	pe²¹+kop⁵⁵	0	1113 1110	349	194
1349	KimMun-155_dove-1	Mienic	DOVE	dove	鸽子	KimMun	Kim Mun	kimm1245	p a ³³ + k oː p ⁵⁵	1853	772	阴平.阳平.*阴平 阴上.阳上.阴入.阳入	³³ ⁵⁵	KimMun	k ɔ p ⁷/³	1	3744	1 7 8 9 1 7 1 8	AXT_AXLT	PA4_KUP5	5	5.P.C 5.A.V 5.4.T 5._._ 5.K.C 5.U.V 5.P.c 5.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	pa³³+koːp⁵⁵	0	1113 1110	349	194
1351	ZaoMin-155_dove-1	Mienic	DOVE	dove	鸽子	ZaoMin	Zao Min	dzao1238	p a ²² + k o ⁴⁴	1853	772	阳去.阳入 阴平.阳上.阴入.*阴平	²² ⁴⁴	DzaoMin	k u ⁷/³	1	3745	1 7 8 9 1 7 8	AXT_AXT	PA1_KU5	13	13.P.C 13.A.V 13.1.T 13._._ 13.K.C 13.U.V 13.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	pa²²+ko⁴⁴	0	1113 1110	349	194
172	WhiteHmong-721_todrip-1	Hmongic	DRIP (EMIT LIQUID)	to drip		WhiteHmong	White Hmong	hmon1333	ⁿr o ³¹	2253	759	阳平.阳上.阳去	³¹	HmongDaw	ⁿʈ ɔ ⁶/¹³	0	3653	5 7 8	AXT	RU3	12	12.R.C 12.U.V 12.3.T	1.6 3.0 1.0	ⁿro³¹	0	1132	350	195
