ID	LEXIBANK_ID	SUBGROUP	ID_IN_SOURCE	CONCEPT	CONCEPT_IN_SOURCE	CHINESE_GLOSS	DOCULECT	DOCULECT_NAME	GLOTTOCODE	TOKENS	CONCEPTICON	CONCEPTICON_ID	COGID	TONE_CLASS	TONE_VALUE	CLASSIFICATION	RATLIFF_FORM	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS
592	WesternBaheng-43_child-1	Hmongic		CHILD	child		WesternBaheng	Baheng, West	pahn1237	t a ⁵⁵ + q a ¹¹	2099		0	阴去 阳上	⁵⁵ ¹¹	Baheng		1 7 8 9 1 7 8	AXT_AXT	TA5_KA1	9	9.T.C 9.A.V 9.5.T 9._._ 9.K.C 9.A.V 9.1.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ta⁵⁵+qa¹¹	0	1008 1013
593	EasternBaheng-43_child-1	Hmongic		CHILD	child		EasternBaheng	Baheng, East	pahn1237	t a ŋ ³⁵ + ŋ e ³⁵	2099		0	阴平 阴平	³⁵ ³⁵	Baheng		1 7 4 8 9 4 7 8	AXLT_AXT	TAN2_NE2	2	2.T.C 2.A.V 2.N.c 2.2.T 2._._ 2.N.C 2.E.V 2.2.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	taŋ³⁵+ŋe³⁵	0	1008 1009
594	Jiongnai-43_child-1	Hmongic		CHILD	child		Jiongnai	Jiongnai	jion1236	n ei ⁴⁴	2099		0	阴平	⁴⁴	Jiongnai		4 7 8	AXT	NE5	4	4.N.C 4.E.V 4.5.T	1.6 3.0 1.0	nei⁴⁴	0	1009
595	Mien-43_child-1	Mienic		CHILD	child		Mien	Mien	iumi1238	k u ³¹ + ŋ a ²³¹	2099		700	阳平 阳上	³¹ ²³¹	Mien	tɕ w ei ³	1 7 8 9 4 7 8	AXT_AXT	KY3_NA6	6	6.K.C 6.Y.V 6.3.T 6._._ 6.N.C 6.A.V 6.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ku³¹+ŋa²³¹	0	1013 1009
596	KimMun-43_child-1	Mienic		CHILD	child		KimMun	Kim Mun	kimm1245	m u n ³³ + ʃ ei ⁵¹ + k j i n ³⁵	2099		700	平声.浊 上声.清.气 平声.清.入声.清.长	³³ ⁵¹ ³⁵	Kim Mun	s ei ³	4 7 4 8 9 3 7 8 9 1 6 7 4 8	AXLT_AXT_ACXLT	MYN4_SE3_KJIN2	5	5.M.C 5.Y.V 5.N.c 5.4.T 5._._ 5.S.C 5.E.V 5.3.T 5._._ 5.K.C 5.J.C 5.I.V 5.N.c 5.2.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.1 1.0	mun³³+ʃei⁵¹+kjin³⁵	0	1011 1007 1012
597	BiaoMin-43_child-1	Mienic		CHILD	child		BiaoMin	Biao Min	biao1254	ɕ əi ⁵³	2099		700	阴入	⁵³	Biao Min	h ɥ əi ⁷/³	3 7 8	AXT	SE3	1	1.S.C 1.E.V 1.3.T	1.6 3.0 1.0	ɕəi⁵³	0	1007
598	ZaoMin-43_child-1	Mienic		CHILD	child		ZaoMin	Zao Min	dzao1238	ʔ a ⁵³ + ʔ au ⁵³	2099		0	阳平 阳平	⁵³ ⁵³	Zao Min		1 7 8 9 1 7 8	AXT_AXT	HA3_HA3	13	13.H.C 13.A.V 13.3.T 13._._ 13.H.C 13.A.V 13.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔa⁵³+ʔau⁵³	0	1019 1020
65	WhiteHmong-266_thechin-1			CHIN	the chin		WhiteHmong	White Hmong	hmon1333	p u/w a ˥/⁵⁵ + tʃ ai ˧˩/³¹	1510		543	˥ ˧˩	˥/⁵⁵ ˧˩/³¹	White Hmong	ʈʂ ai ⁸/²⁴	1 6 7 8 9 1 7 8	ACXT_AXT	PWA5_TA3	12	12.P.C 12.W.C 12.A.V 12.5.T 12._._ 12.T.C 12.A.V 12.3.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	pu/wa˥/⁵⁵+tʃai˧˩/³¹	0	1038 1040
860	EasternLuobuohe-92_chin-1	Hmongic		CHIN	chin		EasternLuobuohe	Luobuohe, Eastern	luop1235	q o ⁰/⁵ + z e ³³	1510		543	? 入	⁰/⁵ ³³	Luopohe	z e ᴰ/⁴	1 7 8 9 3 7 8	AXT_AXT	KU6_SE4	3	3.K.C 3.U.V 3.6.T 3._._ 3.S.C 3.E.V 3.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	qo⁰/⁵+ze³³	0	1036 1033
861	WesternLuobuohe-92_chin-1	Hmongic		CHIN	chin		WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + q e ³¹ + z e ⁵⁵	1510		543	? 平.上 去	⁰/² ³¹ ⁵⁵	Luopohe	z e ᴰ/⁴	1 7 8 9 1 7 8 9 3 7 8	AXT_AXT_AXT	HE6_KE3_SE5	10	10.H.C 10.E.V 10.6.T 10._._ 10.K.C 10.E.V 10.3.T 10._._ 10.S.C 10.E.V 10.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔə⁰/²+qe³¹+ze⁵⁵	0	1039 1036 1033
862	SouthernGuizhouChuanqiandian-92_chin-1	Hmongic		CHIN	chin		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	tɕ i ²² + s e ³²	1510		543	阳去 ?	²² ³²	Southern Chuanqiandian	s e ⁸/²⁴	2 7 8 9 3 7 8	AXT_AXT	CI1_SE3	8	8.C.C 8.I.V 8.1.T 8._._ 8.S.C 8.E.V 8.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tɕi²²+se³²	0	1035 1033
863	WesternXiangxi-92_chin-1	Hmongic		CHIN	chin		WesternXiangxi	Xiangxi, West	west2430	p ɑ ⁴⁴ + tɕ ɑ ²²	1510		543	阴上.阴入 ?	⁴⁴ ²²	Western Xiangxi	tɕ ɑ ⁸/²⁴	1 7 8 9 2 7 8	AXT_AXT	PA5_CA1	11	11.P.C 11.A.V 11.5.T 11._._ 11.C.C 11.A.V 11.1.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	pɑ⁴⁴+tɕɑ²²	0	1038 1035
864	NorthernQiandong-92_chin-1	Hmongic		CHIN	chin		NorthernQiandong	Qiandong, North	nort2747	q a ³³ + q a ŋ ⁵⁵	1510		543	阴平 ?	³³ ⁵⁵	Northern Qiandong	ɕ i ¹	1 7 8 9 1 7 4 8	AXT_AXLT	KA4_KAN5	7	7.K.C 7.A.V 7.4.T 7._._ 7.K.C 7.A.V 7.N.c 7.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	qa³³+qaŋ⁵⁵	0	1036 1034
865	WesternBaheng-92_chin-1	Hmongic		CHIN	chin		WesternBaheng	Baheng, West	pahn1237	ʔ a ⁰/³ + ŋ o ³³ + tɕ ei ⁴²	1510		0	? 阳平 阳入	⁰/³ ³³ ⁴²	Baheng		1 7 8 9 4 7 8 9 2 7 8	AXT_AXT_AXT	HA6_NU4_CE3	9	9.H.C 9.A.V 9.6.T 9._._ 9.N.C 9.U.V 9.4.T 9._._ 9.C.C 9.E.V 9.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔa⁰/³+ŋo³³+tɕei⁴²	0	1039 1032 1033
866	EasternBaheng-92_chin-1	Hmongic		CHIN	chin		EasternBaheng	Baheng, East	pahn1237	ʑ u ŋ ³³ + tɕʰ i ³¹	1510		0	阳平 阳去.阳入	³³ ³¹	Baheng		3 7 4 8 9 2 7 8	AXLT_AXT	SYN4_CI3	2	2.S.C 2.Y.V 2.N.c 2.4.T 2._._ 2.C.C 2.I.V 2.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	ʑuŋ³³+tɕʰi³¹	0	1034 1035
867	Jiongnai-92_chin-1	Hmongic		CHIN	chin		Jiongnai	Jiongnai	jion1236	ŋ o ¹¹ + k au ⁵³	1510		0	阳去 阴上	¹¹ ⁵³	Jiongnai		4 7 8 9 1 7 8	AXT_AXT	NU1_KA3	4	4.N.C 4.U.V 4.1.T 4._._ 4.K.C 4.A.V 4.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ŋo¹¹+kau⁵³	0	1032 1036
868	Mien-92_chin-1	Mienic		CHIN	chin		Mien	Mien	iumi1238	h a ³¹ + p a ³¹	1510		0	阳平 阳平	³¹ ³¹	Mien		3 7 8 9 1 7 8	AXT_AXT	HA3_PA3	6	6.H.C 6.A.V 6.3.T 6._._ 6.P.C 6.A.V 6.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ha³¹+pa³¹	0	1039 1038
869	KimMun-92_chin-1	Mienic		CHIN	chin		KimMun	Kim Mun	kimm1245	k oː m ³³ + p a ³¹	1510		0	平声.浊 上声.浊.去声.气	³³ ³¹	Kim Mun		1 7 4 8 9 1 7 8	AXLT_AXT	KUM4_PA3	5	5.K.C 5.U.V 5.M.c 5.4.T 5._._ 5.P.C 5.A.V 5.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	koːm³³+pa³¹	0	1037 1038
870	BiaoMin-92_chin-1	Mienic		CHIN	chin		BiaoMin	Biao Min	biao1254	ŋ a ³¹ + s ɛ ³³	1510		0	阳平 阴平	³¹ ³³	Biao Min		4 7 8 9 3 7 8	AXT_AXT	NA3_SE4	1	1.N.C 1.A.V 1.3.T 1._._ 1.S.C 1.E.V 1.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ŋa³¹+sɛ³³	0	1032 1033
1676	EasternLuobuohe-212_plum-1	Hmongic		CHINESE PLUM	plum		EasternLuobuohe	Luobuohe, Eastern	luop1235	p z i ⁵⁵ + kʰ o ³¹	2356		675	上 平	⁵⁵ ³¹	Luopohe	kʰ o ᴬ/¹	1 3 7 8 9 1 7 8	ACXT_AXT	PSI5_KU3	3	3.P.C 3.S.C 3.I.V 3.5.T 3._._ 3.K.C 3.U.V 3.3.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	pzi⁵⁵+kʰo³¹	0	1061 1059
1677	WesternLuobuohe-212_plum-1	Hmongic		CHINESE PLUM	plum		WesternLuobuohe	Luobuohe, Western	luop1235	p j e ⁵⁵ + kʰ o ³¹	2356		675	去 平.上	⁵⁵ ³¹	Luopohe	kʰ o ᴬ/¹	1 6 7 8 9 1 7 8	ACXT_AXT	PJE5_KU3	10	10.P.C 10.J.C 10.E.V 10.5.T 10._._ 10.K.C 10.U.V 10.3.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	pje⁵⁵+kʰo³¹	0	1061 1059
1678	SouthernGuizhouChuanqiandian-212_plum-1	Hmongic		CHINESE PLUM	plum		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	p ei ⁴² + l i ²¹	2356		675	阴去.阴入 ?	⁴² ²¹	Southern Chuanqiandian	k ə ¹ᵇ/¹	1 7 8 9 5 7 8	AXT_AXT	PE3_LI3	8	8.P.C 8.E.V 8.3.T 8._._ 8.L.C 8.I.V 8.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	pei⁴²+li²¹	0	1061 1062
1679	SouthernGuizhouChuanqiandian-212_plum-2	Hmongic		CHINESE PLUM	plum		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	p ei ⁴² + k ə ¹³	2356		675	阴去.阴入 阴上	⁴² ¹³	Southern Chuanqiandian	k ə ¹ᵇ/¹	1 7 8 9 1 7 8	AXT_AXT	PE3_KE2	8	8.P.C 8.E.V 8.3.T 8._._ 8.K.C 8.E.V 8.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	pei⁴²+kə¹³	0	1061 1059
1680	WesternXiangxi-212_plum-1	Hmongic		CHINESE PLUM	plum		WesternXiangxi	Xiangxi, West	west2430	p j i ⁴⁴ + l j i ⁴⁴	2356		0	阴上.阴入 阴上.阴入	⁴⁴ ⁴⁴	Western Xiangxi		1 6 7 8 9 5 6 7 8	ACXT_ACXT	PJI5_LJI5	11	11.P.C 11.J.C 11.I.V 11.5.T 11._._ 11.L.C 11.J.C 11.I.V 11.5.T	1.6 1.2 3.0 1.0 0.0 1.6 1.2 3.0 1.0	pji⁴⁴+lji⁴⁴	0	1061 1062
1681	NorthernQiandong-212_plum-1	Hmongic		CHINESE PLUM	plum		NorthernQiandong	Qiandong, North	nort2747	ts e n ³⁵ + z a ŋ ¹³	2356		0	阴上 阴入	³⁵ ¹³	Northern Qiandong		2 7 4 8 9 3 7 4 8	AXLT_AXLT	CEN2_SAN2	7	7.C.C 7.E.V 7.N.c 7.2.T 7._._ 7.S.C 7.A.V 7.N.c 7.2.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.1 1.0	tsen³⁵+zaŋ¹³	0	1063 1060
1682	Jiongnai-212_plum-1	Hmongic		CHINESE PLUM	plum		Jiongnai	Jiongnai	jion1236	p j i ⁵³ + l i ³¹	2356		0	阴上 阳上	⁵³ ³¹	Jiongnai		1 6 7 8 9 5 7 8	ACXT_AXT	PJI3_LI3	4	4.P.C 4.J.C 4.I.V 4.3.T 4._._ 4.L.C 4.I.V 4.3.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	pji⁵³+li³¹	0	1061 1062
1683	Mien-212_plum-1	Mienic		CHINESE PLUM	plum		Mien	Mien	iumi1238	p j əu ⁵³ + ɬʲ a ŋ ⁵³	2356		380	阴上 阴上	⁵³ ⁵³	Mien	g a ŋ ³	1 6 7 8 9 5 7 4 8	ACXT_AXLT	PJE3_LAN3	6	6.P.C 6.J.C 6.E.V 6.3.T 6._._ 6.L.C 6.A.V 6.N.c 6.3.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.1 1.0	pjəu⁵³+ɬʲaŋ⁵³	0	1061 1060
1684	KimMun-212_plum-1	Mienic		CHINESE PLUM	plum		KimMun	Kim Mun	kimm1245	p j ɔ ⁵¹ + g j a ŋ ⁵¹	2356		0	上声.清.气 上声.清.气	⁵¹ ⁵¹	Kim Mun		1 6 7 8 9 1 6 7 4 8	ACXT_ACXLT	PJU3_KJAN3	5	5.P.C 5.J.C 5.U.V 5.3.T 5._._ 5.K.C 5.J.C 5.A.V 5.N.c 5.3.T	1.6 1.2 3.0 1.0 0.0 1.6 1.2 3.0 1.1 1.0	pjɔ⁵¹+gjaŋ⁵¹	0	1061 1060
1685	BiaoMin-212_plum-1	Mienic		CHINESE PLUM	plum		BiaoMin	Biao Min	biao1254	k a ⁴² + ɬ a ŋ ³⁵	2356		380	阳上.阳去 阴上	⁴² ³⁵	Biao Min	ɬ a ŋ ³	1 7 8 9 5 7 4 8	AXT_AXLT	KA3_LAN2	1	1.K.C 1.A.V 1.3.T 1._._ 1.L.C 1.A.V 1.N.c 1.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	ka⁴²+ɬaŋ³⁵	0	1059 1060
1686	ZaoMin-212_plum-1	Mienic		CHINESE PLUM	plum		ZaoMin	Zao Min	dzao1238	b eu ²⁴ + ʑ o ŋ ²⁴	2356		380	阴上 阴上	²⁴ ²⁴	Zao Min	ȵ ɔ ŋ ³	1 7 8 9 3 7 4 8	AXT_AXLT	PE2_SUN2	13	13.P.C 13.E.V 13.2.T 13._._ 13.S.C 13.U.V 13.N.c 13.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	beu²⁴+ʑoŋ²⁴	0	1061 1060
171	WhiteHmong-708_thechisel-1			CHISEL	the chisel		WhiteHmong	White Hmong	hmon1333	ts au ˧˩/³¹	1979		499	˧˩	˧˩/³¹	White Hmong	ts au ⁶/¹³	2 7 8	AXT	CA3	12	12.C.C 12.A.V 12.3.T	1.6 3.0 1.0	tsau˧˩/³¹	0	1082
2266	EasternLuobuohe-339_chisel-1	Hmongic		CHISEL	chisel		EasternLuobuohe	Luobuohe, Eastern	luop1235	ʔ a ⁰/² + z y ²⁴	1979		499	? 去	⁰/² ²⁴	Luopohe	z u ᶜ/³	1 7 8 9 3 7 8	AXT_AXT	HA6_SY2	3	3.H.C 3.A.V 3.6.T 3._._ 3.S.C 3.Y.V 3.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔa⁰/²+zy²⁴	0	1084 1085
2267	WesternLuobuohe-339_chisel-1	Hmongic		CHISEL	chisel		WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ɑ ⁰/² + z u ³⁵	1979		499	? 入	⁰/² ³⁵	Luopohe	z u ᶜ/³	1 7 8 9 3 7 8	AXT_AXT	HA6_SY2	10	10.H.C 10.A.V 10.6.T 10._._ 10.S.C 10.Y.V 10.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔɑ⁰/²+zu³⁵	0	1084 1085
2268	SouthernGuizhouChuanqiandian-339_chisel-1	Hmongic		CHISEL	chisel		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ʈ u/w a ³² + s o ¹³	1979		499	? 阴上	³² ¹³	Southern Chuanqiandian	s o ⁶/¹³	1 6 7 8 9 3 7 8	ACXT_AXT	TWA3_SU2	8	8.T.C 8.W.C 8.A.V 8.3.T 8._._ 8.S.C 8.U.V 8.2.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	ʈu/wa³²+so¹³	0	1082 1085
2269	WesternXiangxi-339_chisel-1	Hmongic		CHISEL	chisel		WesternXiangxi	Xiangxi, West	west2430	q o ³⁵ + tɕ ɛ ²²	1979		0	阴平 ?	³⁵ ²²	Western Xiangxi		1 7 8 9 2 7 8	AXT_AXT	KU2_CE1	11	11.K.C 11.U.V 11.2.T 11._._ 11.C.C 11.E.V 11.1.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	qo³⁵+tɕɛ²²	0	1086 1082
2270	NorthernQiandong-339_chisel-1	Hmongic		CHISEL	chisel		NorthernQiandong	Qiandong, North	nort2747	s o ¹³	1979		499	阴入	¹³	Northern Qiandong	s o ⁶/¹³	3 7 8	AXT	SU2	7	7.S.C 7.U.V 7.2.T	1.6 3.0 1.0	so¹³	0	1085
2271	WesternBaheng-339_chisel-1	Hmongic		CHISEL	chisel		WesternBaheng	Baheng, West	pahn1237	tɕ i ŋ ¹¹	1979		499	阳上	¹¹	Baheng	tɕ ɪ̃ ⁴	2 7 4 8	AXLT	CIN1	9	9.C.C 9.I.V 9.N.c 9.1.T	1.6 3.0 1.1 1.0	tɕiŋ¹¹	0	1083
2272	EasternBaheng-339_chisel-1	Hmongic		CHISEL	chisel		EasternBaheng	Baheng, East	pahn1237	tɕ i ŋ ¹¹	1979		499	阳上	¹¹	Baheng	tɕ ɪ̃ ⁴	2 7 4 8	AXLT	CIN1	2	2.C.C 2.I.V 2.N.c 2.1.T	1.6 3.0 1.1 1.0	tɕiŋ¹¹	0	1083
2273	Jiongnai-339_chisel-1	Hmongic		CHISEL	chisel		Jiongnai	Jiongnai	jion1236	ʃ u ¹²	1979		499	阳入	¹²	Jiongnai	ʃ u ⁸/²⁴	3 7 8	AXT	SY2	4	4.S.C 4.Y.V 4.2.T	1.6 3.0 1.0	ʃu¹²	0	1085
2274	Mien-339_chisel-1	Mienic		CHISEL	chisel		Mien	Mien	iumi1238	ts u ²²	1979		499	阳入	²²	Mien	θ u ⁸/²⁴	2 7 8	AXT	CY1	6	6.C.C 6.Y.V 6.1.T	1.6 3.0 1.0	tsu²²	0	1082
2275	KimMun-339_chisel-1	Mienic		CHISEL	chisel		KimMun	Kim Mun	kimm1245	t u ⁴²	1979		499	去声.浊.入声.浊	⁴²	Kim Mun	tθ u ⁶/¹³	1 7 8	AXT	TY3	5	5.T.C 5.Y.V 5.3.T	1.6 3.0 1.0	tu⁴²	0	1082
2276	BiaoMin-339_chisel-1	Mienic		CHISEL	chisel		BiaoMin	Biao Min	biao1254	tsʰ u ²¹	1979		499	阳入	²¹	Biao Min	tsʰ u ⁸/²⁴	2 7 8	AXT	CY3	1	1.C.C 1.Y.V 1.3.T	1.6 3.0 1.0	tsʰu²¹	0	1082
2277	ZaoMin-339_chisel-1	Mienic		CHISEL	chisel		ZaoMin	Zao Min	dzao1238	ɕ u ²²	1979		499	阳去.阳入	²²	Zao Min	h i/j u ⁸/²⁴	3 7 8	AXT	SY1	13	13.S.C 13.Y.V 13.1.T	1.6 3.0 1.0	ɕu²²	0	1085
157	WhiteHmong-652_tochop-1			CHOP	to chop		WhiteHmong	White Hmong	hmon1333	tʃ u/w a ˧˦/³⁴	155		253	˧˦	˧˦/³⁴	White Hmong	ⁿʈ ɔ ³	1 6 7 8	ACXT	TWA2	12	12.T.C 12.W.C 12.A.V 12.2.T	1.6 1.2 3.0 1.0	tʃu/wa˧˦/³⁴	0	1105
158	WhiteHmong-652_tochop-2			CHOP	to chop		WhiteHmong	White Hmong	hmon1333	ts i/j a ˧˦/³⁴	155		253	˧˦	˧˦/³⁴	White Hmong	ⁿʈ ɔ ³	2 6 7 8	ACXT	CJA2	12	12.C.C 12.J.C 12.A.V 12.2.T	1.6 1.2 3.0 1.0	tsi/ja˧˦/³⁴	0	1102
4119	EasternLuobuohe-739_chopbones-1	Hmongic		CHOP	chop (bones)		EasternLuobuohe	Luobuohe, Eastern	luop1235	ⁿdz a ŋ ⁵⁵	155		253	上	⁵⁵	Luopohe	ˀt u ᴮ/²	2 7 4 8	AXLT	CAN5	3	3.C.C 3.A.V 3.N.c 3.5.T	1.6 3.0 1.1 1.0	ⁿdzaŋ⁵⁵	0	1102
4120	WesternLuobuohe-739_chopbones-1	Hmongic		CHOP	chop (bones)		WesternLuobuohe	Luobuohe, Western	luop1235	ⁿdz ɑ ŋ ⁵⁵	155		253	去	⁵⁵	Luopohe	ˀt u ᴮ/²	2 7 4 8	AXLT	CAN5	10	10.C.C 10.A.V 10.N.c 10.5.T	1.6 3.0 1.1 1.0	ⁿdzɑŋ⁵⁵	0	1102
4121	SouthernGuizhouChuanqiandian-739_chopbones-1	Hmongic		CHOP	chop (bones)		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	s e ²¹	155		253	?	²¹	Southern Chuanqiandian	ⁿʈ o ³ᵃ/³	3 7 8	AXT	SE3	8	8.S.C 8.E.V 8.3.T	1.6 3.0 1.0	se²¹	0	1104
4122	SouthernGuizhouChuanqiandian-739_chopbones-2	Hmongic		CHOP	chop (bones)		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	p ʐ a ¹³	155		253	阴上	¹³	Southern Chuanqiandian	ⁿʈ o ³ᵃ/³	1 3 7 8	ACXT	PSA2	8	8.P.C 8.S.C 8.A.V 8.2.T	1.6 1.2 3.0 1.0	pʐa¹³	0	1101
4123	SouthernGuizhouChuanqiandian-739_chopbones-3	Hmongic		CHOP	chop (bones)		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ⁿts o ŋ ¹¹	155		253	?	¹¹	Southern Chuanqiandian	ⁿʈ o ³ᵃ/³	2 7 4 8	AXLT	CUN1	8	8.C.C 8.U.V 8.N.c 8.1.T	1.6 3.0 1.1 1.0	ⁿtsoŋ¹¹	0	1102
4124	WesternXiangxi-739_chopbones-1	Hmongic		CHOP	chop (bones)		WesternXiangxi	Xiangxi, West	west2430	t u ⁴⁴	155		0	阴上.阴入	⁴⁴	Western Xiangxi		1 7 8	AXT	TY5	11	11.T.C 11.Y.V 11.5.T	1.6 3.0 1.0	tu⁴⁴	0	1105
4125	NorthernQiandong-739_chopbones-1	Hmongic		CHOP	chop (bones)		NorthernQiandong	Qiandong, North	nort2747	m a ³¹	155		253	阳入	³¹	Northern Qiandong	t o ³	4 7 8	AXT	MA3	7	7.M.C 7.A.V 7.3.T	1.6 3.0 1.0	ma³¹	0	1103
4126	WesternBaheng-739_chopbones-1	Hmongic		CHOP	chop (bones)		WesternBaheng	Baheng, West	pahn1237	pʰ a ⁵³	155		253	阴入	⁵³	Baheng	n o ³	1 7 8	AXT	PA3	9	9.P.C 9.A.V 9.3.T	1.6 3.0 1.0	pʰa⁵³	0	1101
4127	EasternBaheng-739_chopbones-1	Hmongic		CHOP	chop (bones)		EasternBaheng	Baheng, East	pahn1237	pʰ a ⁵³	155		253	阴入	⁵³	Baheng	n o ³	1 7 8	AXT	PA3	2	2.P.C 2.A.V 2.3.T	1.6 3.0 1.0	pʰa⁵³	0	1101
4128	Jiongnai-739_chopbones-1	Hmongic		CHOP	chop (bones)		Jiongnai	Jiongnai	jion1236	ð ə ŋ ⁵³	155		253	阴上	⁵³	Jiongnai	ⁿʈ u ³	3 7 4 8	AXLT	DEN3	4	4.D.C 4.E.V 4.N.c 4.3.T	1.6 3.0 1.1 1.0	ðəŋ⁵³	0	1102
4129	Mien-739_chopbones-1	Mienic		CHOP	chop (bones)		Mien	Mien	iumi1238	tɕ a m ⁵³	155		0	阴上	⁵³	Mien		2 7 4 8	AXLT	CAM3	6	6.C.C 6.A.V 6.M.c 6.3.T	1.6 3.0 1.1 1.0	tɕam⁵³	0	1102
4130	KimMun-739_chopbones-1	Mienic		CHOP	chop (bones)		KimMun	Kim Mun	kimm1245	kʰ o m ³¹	155		0	上声.浊.去声.气	³¹	Kim Mun		1 7 4 8	AXLT	KUM3	5	5.K.C 5.U.V 5.M.c 5.3.T	1.6 3.0 1.1 1.0	kʰom³¹	0	1102
4131	BiaoMin-739_chopbones-1	Mienic		CHOP	chop (bones)		BiaoMin	Biao Min	biao1254	dz ɔi ³¹	155		253	阳平	³¹	Biao Min	d au ³	2 7 8	AXT	CU3	1	1.C.C 1.U.V 1.3.T	1.6 3.0 1.0	dzɔi³¹	0	1100
4132	ZaoMin-739_chopbones-1	Mienic		CHOP	chop (bones)		ZaoMin	Zao Min	dzao1238	k ui ⁴²	155		253	阴去	⁴²	Zao Min	d au ³	1 7 8	AXT	KY3	13	13.K.C 13.Y.V 13.3.T	1.6 3.0 1.0	kui⁴²	0	1106
2409	EasternLuobuohe-382_chopsticks-1	Hmongic		CHOPSTICKS	chopsticks		EasternLuobuohe	Luobuohe, Eastern	luop1235	ʔ a ⁰/² + ʐ o ²⁴	1987		423	? 去	⁰/² ²⁴	Luopohe	ʐ o ᶜ/³	1 7 8 9 3 7 8	AXT_AXT	HA6_SU2	3	3.H.C 3.A.V 3.6.T 3._._ 3.S.C 3.U.V 3.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔa⁰/²+ʐo²⁴	0	1118 1119
2410	WesternLuobuohe-382_chopsticks-1	Hmongic		CHOPSTICKS	chopsticks		WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + ʐ o ³⁵	1987		423	? 入	⁰/² ³⁵	Luopohe	ʐ o ᶜ/³	1 7 8 9 3 7 8	AXT_AXT	HE6_SU2	10	10.H.C 10.E.V 10.6.T 10._._ 10.S.C 10.U.V 10.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔə⁰/²+ʐo³⁵	0	1118 1119
2411	SouthernGuizhouChuanqiandian-382_chopsticks-1	Hmongic		CHOPSTICKS	chopsticks		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ʈ ɯ ¹³	1987		423	阴上	¹³	Southern Chuanqiandian	ʈ ɯ ⁶/¹³	1 7 8	AXT	TI2	8	8.T.C 8.I.V 8.2.T	1.6 3.0 1.0	ʈɯ¹³	0	1117
